stim_category,stim_position,task_type,food_img,plant_img,block_type,is_task_switch,is_correct,rt,subj_id,trial,group
numbers,3,2,1,1,2,0,1,752,fe_te_2000_05_17_086_f,75,HC
numbers,4,2,6,7,2,0,1,813,fe_te_2000_05_17_086_f,76,HC
numbers,3,2,2,3,2,0,1,689,fe_te_2000_05_17_086_f,77,HC
numbers,4,2,3,4,2,0,1,564,fe_te_2000_05_17_086_f,78,HC
numbers,3,2,2,8,2,0,1,443,fe_te_2000_05_17_086_f,79,HC
numbers,4,2,4,4,2,0,1,475,fe_te_2000_05_17_086_f,80,HC
mixed,1,1,2,5,0,1,3,5000,fe_te_2000_05_17_086_f,81,HC
mixed,2,1,7,7,0,0,1,1292,fe_te_2000_05_17_086_f,82,HC
mixed,3,2,2,5,0,1,1,713,fe_te_2000_05_17_086_f,83,HC
mixed,4,2,3,1,0,0,1,799,fe_te_2000_05_17_086_f,84,HC
mixed,1,1,7,4,0,1,2,1446,fe_te_2000_05_17_086_f,85,HC
mixed,2,1,5,5,0,0,1,1073,fe_te_2000_05_17_086_f,86,HC
mixed,3,2,7,3,0,1,1,794,fe_te_2000_05_17_086_f,87,HC
mixed,4,2,5,2,0,0,1,761,fe_te_2000_05_17_086_f,88,HC
mixed,1,1,3,6,0,1,2,751,fe_te_2000_05_17_086_f,89,HC
mixed,2,1,4,5,0,0,1,1361,fe_te_2000_05_17_086_f,90,HC
mixed,3,2,5,2,0,1,2,877,fe_te_2000_05_17_086_f,91,HC
mixed,4,2,8,3,0,0,2,1958,fe_te_2000_05_17_086_f,92,HC
mixed,1,1,2,2,0,1,1,1447,fe_te_2000_05_17_086_f,93,HC
mixed,2,1,8,7,0,0,1,2840,fe_te_2000_05_17_086_f,94,HC
mixed,3,2,1,5,0,1,1,2797,fe_te_2000_05_17_086_f,95,HC
mixed,4,2,8,2,0,0,1,1218,fe_te_2000_05_17_086_f,96,HC
mixed,1,1,7,5,0,1,1,612,fe_te_2000_05_17_086_f,97,HC
mixed,2,1,6,6,0,0,1,638,fe_te_2000_05_17_086_f,98,HC
mixed,3,2,1,5,0,1,1,609,fe_te_2000_05_17_086_f,99,HC
mixed,4,2,3,3,0,0,1,678,fe_te_2000_05_17_086_f,100,HC
mixed,1,1,4,5,0,1,2,584,fe_te_2000_05_17_086_f,101,HC
mixed,2,1,7,6,0,0,1,797,fe_te_2000_05_17_086_f,102,HC
mixed,3,2,3,7,0,1,1,481,fe_te_2000_05_17_086_f,103,HC
mixed,4,2,4,4,0,0,1,539,fe_te_2000_05_17_086_f,104,HC
mixed,1,1,1,2,0,1,1,554,fe_te_2000_05_17_086_f,105,HC
mixed,2,1,4,1,0,0,1,605,fe_te_2000_05_17_086_f,106,HC
mixed,3,2,2,2,0,1,1,532,fe_te_2000_05_17_086_f,107,HC
mixed,4,2,8,6,0,0,1,504,fe_te_2000_05_17_086_f,108,HC
mixed,1,1,2,5,0,1,2,602,fe_te_2000_05_17_086_f,109,HC
mixed,2,1,7,4,0,0,2,814,fe_te_2000_05_17_086_f,110,HC
mixed,3,2,1,1,0,1,1,882,fe_te_2000_05_17_086_f,111,HC
mixed,4,2,3,6,0,0,2,1953,fe_te_2000_05_17_086_f,112,HC
mixed,1,1,4,3,0,1,1,792,fe_te_2000_05_17_086_f,113,HC
mixed,2,1,7,7,0,0,1,725,fe_te_2000_05_17_086_f,114,HC
mixed,3,2,5,8,0,1,1,641,fe_te_2000_05_17_086_f,115,HC
mixed,4,2,2,7,0,0,1,418,fe_te_2000_05_17_086_f,116,HC
mixed,1,1,1,6,0,1,2,451,fe_te_2000_05_17_086_f,117,HC
mixed,2,1,2,3,0,0,1,573,fe_te_2000_05_17_086_f,118,HC
mixed,3,2,6,4,0,1,1,533,fe_te_2000_05_17_086_f,119,HC
mixed,4,2,2,2,0,0,1,865,fe_te_2000_05_17_086_f,120,HC
letters,1,1,1,7,1,1,1,756,ma_ca_1995_10_01_691_f,1,HC
letters,2,1,3,5,1,0,1,547,ma_ca_1995_10_01_691_f,2,HC
letters,1,1,8,1,1,0,1,876,ma_ca_1995_10_01_691_f,3,HC
letters,2,1,7,6,1,0,1,639,ma_ca_1995_10_01_691_f,4,HC
letters,1,1,8,2,1,0,1,560,ma_ca_1995_10_01_691_f,5,HC
letters,2,1,1,7,1,0,2,547,ma_ca_1995_10_01_691_f,6,HC
letters,1,1,2,5,1,0,1,1719,ma_ca_1995_10_01_691_f,7,HC
letters,2,1,7,3,1,0,1,473,ma_ca_1995_10_01_691_f,8,HC
letters,1,1,3,2,1,0,1,519,ma_ca_1995_10_01_691_f,9,HC
letters,2,1,6,8,1,0,1,495,ma_ca_1995_10_01_691_f,10,HC
letters,1,1,5,1,1,0,1,608,ma_ca_1995_10_01_691_f,11,HC
letters,2,1,3,6,1,0,1,514,ma_ca_1995_10_01_691_f,12,HC
letters,1,1,4,7,1,0,1,698,ma_ca_1995_10_01_691_f,13,HC
letters,2,1,7,2,1,0,1,452,ma_ca_1995_10_01_691_f,14,HC
letters,1,1,1,6,1,0,1,571,ma_ca_1995_10_01_691_f,15,HC
letters,2,1,4,2,1,0,1,657,ma_ca_1995_10_01_691_f,16,HC
letters,1,1,3,5,1,0,1,506,ma_ca_1995_10_01_691_f,17,HC
letters,2,1,4,4,1,0,1,455,ma_ca_1995_10_01_691_f,18,HC
letters,1,1,3,8,1,0,1,546,ma_ca_1995_10_01_691_f,19,HC
letters,2,1,8,4,1,0,1,513,ma_ca_1995_10_01_691_f,20,HC
letters,1,1,6,1,1,0,1,600,ma_ca_1995_10_01_691_f,21,HC
letters,2,1,7,2,1,0,1,468,ma_ca_1995_10_01_691_f,22,HC
letters,1,1,1,4,1,0,1,589,ma_ca_1995_10_01_691_f,23,HC
letters,2,1,8,8,1,0,1,534,ma_ca_1995_10_01_691_f,24,HC
letters,1,1,4,6,1,0,1,550,ma_ca_1995_10_01_691_f,25,HC
letters,2,1,5,1,1,0,1,503,ma_ca_1995_10_01_691_f,26,HC
letters,1,1,7,8,1,0,1,732,ma_ca_1995_10_01_691_f,27,HC
letters,2,1,6,2,1,0,1,571,ma_ca_1995_10_01_691_f,28,HC
letters,1,1,4,6,1,0,1,592,ma_ca_1995_10_01_691_f,29,HC
letters,2,1,1,1,1,0,1,470,ma_ca_1995_10_01_691_f,30,HC
letters,1,1,7,4,1,0,2,538,ma_ca_1995_10_01_691_f,31,HC
letters,2,1,2,1,1,0,1,726,ma_ca_1995_10_01_691_f,32,HC
letters,1,1,6,7,1,0,1,687,ma_ca_1995_10_01_691_f,33,HC
letters,2,1,5,8,1,0,1,737,ma_ca_1995_10_01_691_f,34,HC
letters,1,1,1,5,1,0,1,507,ma_ca_1995_10_01_691_f,35,HC
letters,2,1,6,7,1,0,1,608,ma_ca_1995_10_01_691_f,36,HC
letters,1,1,5,5,1,0,1,531,ma_ca_1995_10_01_691_f,37,HC
letters,2,1,7,3,1,0,1,494,ma_ca_1995_10_01_691_f,38,HC
letters,1,1,5,2,1,0,1,398,ma_ca_1995_10_01_691_f,39,HC
letters,2,1,8,6,1,0,1,458,ma_ca_1995_10_01_691_f,40,HC
numbers,3,2,4,7,2,1,1,1234,ma_ca_1995_10_01_691_f,41,HC
numbers,4,2,2,5,2,0,1,930,ma_ca_1995_10_01_691_f,42,HC
numbers,3,2,6,6,2,0,1,486,ma_ca_1995_10_01_691_f,43,HC
numbers,4,2,3,7,2,0,1,403,ma_ca_1995_10_01_691_f,44,HC
numbers,3,2,4,3,2,0,1,467,ma_ca_1995_10_01_691_f,45,HC
numbers,4,2,1,6,2,0,1,722,ma_ca_1995_10_01_691_f,46,HC
numbers,3,2,5,8,2,0,1,588,ma_ca_1995_10_01_691_f,47,HC
numbers,4,2,6,2,2,0,1,441,ma_ca_1995_10_01_691_f,48,HC
numbers,3,2,8,6,2,0,1,615,ma_ca_1995_10_01_691_f,49,HC
numbers,4,2,5,5,2,0,1,530,ma_ca_1995_10_01_691_f,50,HC
numbers,3,2,8,1,2,0,1,527,ma_ca_1995_10_01_691_f,51,HC
numbers,4,2,3,5,2,0,1,543,ma_ca_1995_10_01_691_f,52,HC
numbers,3,2,5,4,2,0,1,637,ma_ca_1995_10_01_691_f,53,HC
numbers,4,2,1,8,2,0,1,632,ma_ca_1995_10_01_691_f,54,HC
numbers,3,2,8,5,2,0,1,579,ma_ca_1995_10_01_691_f,55,HC
numbers,4,2,3,8,2,0,1,486,ma_ca_1995_10_01_691_f,56,HC
numbers,3,2,1,6,2,0,1,461,ma_ca_1995_10_01_691_f,57,HC
numbers,4,2,3,1,2,0,1,456,ma_ca_1995_10_01_691_f,58,HC
numbers,3,2,2,8,2,0,1,462,ma_ca_1995_10_01_691_f,59,HC
numbers,4,2,4,5,2,0,2,513,ma_ca_1995_10_01_691_f,60,HC
numbers,3,2,6,4,2,0,2,853,ma_ca_1995_10_01_691_f,61,HC
numbers,4,2,5,1,2,0,1,832,ma_ca_1995_10_01_691_f,62,HC
numbers,3,2,7,5,2,0,1,572,ma_ca_1995_10_01_691_f,63,HC
numbers,4,2,8,4,2,0,1,656,ma_ca_1995_10_01_691_f,64,HC
numbers,3,2,3,8,2,0,1,450,ma_ca_1995_10_01_691_f,65,HC
numbers,4,2,6,3,2,0,1,489,ma_ca_1995_10_01_691_f,66,HC
numbers,3,2,1,5,2,0,1,404,ma_ca_1995_10_01_691_f,67,HC
numbers,4,2,4,7,2,0,1,607,ma_ca_1995_10_01_691_f,68,HC
numbers,3,2,8,1,2,0,1,849,ma_ca_1995_10_01_691_f,69,HC
numbers,4,2,2,6,2,0,1,1220,ma_ca_1995_10_01_691_f,70,HC
numbers,3,2,4,2,2,0,1,676,ma_ca_1995_10_01_691_f,71,HC
numbers,4,2,3,5,2,0,1,565,ma_ca_1995_10_01_691_f,72,HC
numbers,3,2,5,2,2,0,1,895,ma_ca_1995_10_01_691_f,73,HC
numbers,4,2,8,8,2,0,1,623,ma_ca_1995_10_01_691_f,74,HC
numbers,3,2,3,7,2,0,2,754,ma_ca_1995_10_01_691_f,75,HC
numbers,4,2,6,5,2,0,1,782,ma_ca_1995_10_01_691_f,76,HC
numbers,3,2,2,1,2,0,1,806,ma_ca_1995_10_01_691_f,77,HC
numbers,4,2,7,5,2,0,1,563,ma_ca_1995_10_01_691_f,78,HC
numbers,3,2,1,8,2,0,1,525,ma_ca_1995_10_01_691_f,79,HC
numbers,4,2,5,6,2,0,1,411,ma_ca_1995_10_01_691_f,80,HC
mixed,1,1,2,3,0,1,1,796,ma_ca_1995_10_01_691_f,81,HC
mixed,2,1,4,5,0,0,1,671,ma_ca_1995_10_01_691_f,82,HC
mixed,3,2,5,1,0,1,1,1635,ma_ca_1995_10_01_691_f,83,HC
mixed,4,2,2,3,0,0,1,697,ma_ca_1995_10_01_691_f,84,HC
mixed,1,1,6,4,0,1,1,1463,ma_ca_1995_10_01_691_f,85,HC
mixed,2,1,1,2,0,0,1,828,ma_ca_1995_10_01_691_f,86,HC
mixed,3,2,2,7,0,1,1,968,ma_ca_1995_10_01_691_f,87,HC
mixed,4,2,1,4,0,0,1,713,ma_ca_1995_10_01_691_f,88,HC
mixed,1,1,2,6,0,1,1,1373,ma_ca_1995_10_01_691_f,89,HC
mixed,2,1,6,5,0,0,1,602,ma_ca_1995_10_01_691_f,90,HC
mixed,3,2,7,1,0,1,1,1383,ma_ca_1995_10_01_691_f,91,HC
mixed,4,2,8,7,0,0,1,616,ma_ca_1995_10_01_691_f,92,HC
mixed,1,1,7,4,0,1,2,815,ma_ca_1995_10_01_691_f,93,HC
mixed,2,1,5,1,0,0,1,1150,ma_ca_1995_10_01_691_f,94,HC
mixed,3,2,7,3,0,1,1,1217,ma_ca_1995_10_01_691_f,95,HC
mixed,4,2,4,2,0,0,1,615,ma_ca_1995_10_01_691_f,96,HC
mixed,1,1,7,3,0,1,1,1102,ma_ca_1995_10_01_691_f,97,HC
mixed,2,1,8,1,0,0,1,637,ma_ca_1995_10_01_691_f,98,HC
mixed,3,2,6,6,0,1,2,1107,ma_ca_1995_10_01_691_f,99,HC
mixed,4,2,2,4,0,0,1,1483,ma_ca_1995_10_01_691_f,100,HC
mixed,1,1,1,8,0,1,1,1453,ma_ca_1995_10_01_691_f,101,HC
mixed,2,1,3,4,0,0,1,504,ma_ca_1995_10_01_691_f,102,HC
mixed,3,2,8,3,0,1,1,1484,ma_ca_1995_10_01_691_f,103,HC
mixed,4,2,6,1,0,0,1,606,ma_ca_1995_10_01_691_f,104,HC
mixed,1,1,5,6,0,1,1,1084,ma_ca_1995_10_01_691_f,105,HC
mixed,2,1,8,4,0,0,1,548,ma_ca_1995_10_01_691_f,106,HC
mixed,3,2,2,1,0,1,1,1027,ma_ca_1995_10_01_691_f,107,HC
mixed,4,2,6,7,0,0,1,705,ma_ca_1995_10_01_691_f,108,HC
mixed,1,1,3,4,0,1,1,848,ma_ca_1995_10_01_691_f,109,HC
mixed,2,1,1,1,0,0,1,568,ma_ca_1995_10_01_691_f,110,HC
mixed,3,2,5,3,0,1,1,1179,ma_ca_1995_10_01_691_f,111,HC
mixed,4,2,1,1,0,0,1,1557,ma_ca_1995_10_01_691_f,112,HC
mixed,1,1,5,4,0,1,2,1295,ma_ca_1995_10_01_691_f,113,HC
mixed,2,1,4,3,0,0,1,1306,ma_ca_1995_10_01_691_f,114,HC
mixed,3,2,2,8,0,1,1,1493,ma_ca_1995_10_01_691_f,115,HC
mixed,4,2,3,5,0,0,1,514,ma_ca_1995_10_01_691_f,116,HC
mixed,1,1,8,4,0,1,1,1036,ma_ca_1995_10_01_691_f,117,HC
mixed,2,1,4,6,0,0,1,696,ma_ca_1995_10_01_691_f,118,HC
mixed,3,2,1,4,0,1,1,2672,ma_ca_1995_10_01_691_f,119,HC
mixed,4,2,4,8,0,0,1,631,ma_ca_1995_10_01_691_f,120,HC
letters,1,1,6,8,1,1,1,1361,el_ch_1994_09_27_944_f,1,HC
letters,2,1,7,6,1,0,1,1599,el_ch_1994_09_27_944_f,2,HC
letters,1,1,4,7,1,0,1,1119,el_ch_1994_09_27_944_f,3,HC
letters,2,1,2,6,1,0,1,1580,el_ch_1994_09_27_944_f,4,HC
letters,1,1,8,5,1,0,1,653,el_ch_1994_09_27_944_f,5,HC
letters,2,1,1,6,1,0,1,1224,el_ch_1994_09_27_944_f,6,HC
letters,1,1,4,3,1,0,1,1084,el_ch_1994_09_27_944_f,7,HC
letters,2,1,2,4,1,0,1,3707,el_ch_1994_09_27_944_f,8,HC
letters,1,1,6,1,1,0,1,987,el_ch_1994_09_27_944_f,9,HC
letters,2,1,7,3,1,0,1,919,el_ch_1994_09_27_944_f,10,HC
letters,1,1,1,2,1,0,1,2245,el_ch_1994_09_27_944_f,11,HC
letters,2,1,2,3,1,0,1,2018,el_ch_1994_09_27_944_f,12,HC
letters,1,1,6,5,1,0,1,825,el_ch_1994_09_27_944_f,13,HC
letters,2,1,2,6,1,0,1,721,el_ch_1994_09_27_944_f,14,HC
letters,1,1,3,2,1,0,1,2310,el_ch_1994_09_27_944_f,15,HC
letters,2,1,7,4,1,0,1,874,el_ch_1994_09_27_944_f,16,HC
letters,1,1,4,2,1,0,1,1014,el_ch_1994_09_27_944_f,17,HC
letters,2,1,5,5,1,0,1,1159,el_ch_1994_09_27_944_f,18,HC
letters,1,1,4,7,1,0,1,697,el_ch_1994_09_27_944_f,19,HC
letters,2,1,5,5,1,0,1,762,el_ch_1994_09_27_944_f,20,HC
letters,1,1,7,8,1,0,1,1744,el_ch_1994_09_27_944_f,21,HC
letters,2,1,2,5,1,0,1,1005,el_ch_1994_09_27_944_f,22,HC
letters,1,1,3,3,1,0,1,632,el_ch_1994_09_27_944_f,23,HC
letters,2,1,8,4,1,0,1,1718,el_ch_1994_09_27_944_f,24,HC
letters,1,1,4,5,1,0,1,844,el_ch_1994_09_27_944_f,25,HC
letters,2,1,2,4,1,0,1,1664,el_ch_1994_09_27_944_f,26,HC
letters,1,1,4,2,1,0,1,1104,el_ch_1994_09_27_944_f,27,HC
letters,2,1,5,1,1,0,1,696,el_ch_1994_09_27_944_f,28,HC
letters,1,1,8,5,1,0,1,756,el_ch_1994_09_27_944_f,29,HC
letters,2,1,1,7,1,0,1,1511,el_ch_1994_09_27_944_f,30,HC
letters,1,1,7,5,1,0,1,1006,el_ch_1994_09_27_944_f,31,HC
letters,2,1,8,3,1,0,1,1046,el_ch_1994_09_27_944_f,32,HC
letters,1,1,2,1,1,0,1,1815,el_ch_1994_09_27_944_f,33,HC
letters,2,1,5,4,1,0,1,843,el_ch_1994_09_27_944_f,34,HC
letters,1,1,8,1,1,0,1,2759,el_ch_1994_09_27_944_f,35,HC
letters,2,1,4,5,1,0,1,1278,el_ch_1994_09_27_944_f,36,HC
letters,1,1,1,6,1,0,1,834,el_ch_1994_09_27_944_f,37,HC
letters,2,1,3,1,1,0,1,1698,el_ch_1994_09_27_944_f,38,HC
letters,1,1,2,7,1,0,1,686,el_ch_1994_09_27_944_f,39,HC
letters,2,1,5,3,1,0,1,668,el_ch_1994_09_27_944_f,40,HC
numbers,3,2,4,5,2,1,1,1304,el_ch_1994_09_27_944_f,41,HC
numbers,4,2,1,3,2,0,1,1073,el_ch_1994_09_27_944_f,42,HC
numbers,3,2,8,5,2,0,1,541,el_ch_1994_09_27_944_f,43,HC
numbers,4,2,2,6,2,0,1,700,el_ch_1994_09_27_944_f,44,HC
numbers,3,2,4,4,2,0,1,853,el_ch_1994_09_27_944_f,45,HC
numbers,4,2,1,8,2,0,1,819,el_ch_1994_09_27_944_f,46,HC
numbers,3,2,6,2,2,0,1,1014,el_ch_1994_09_27_944_f,47,HC
numbers,4,2,4,3,2,0,1,1094,el_ch_1994_09_27_944_f,48,HC
numbers,3,2,1,8,2,0,1,1653,el_ch_1994_09_27_944_f,49,HC
numbers,4,2,8,2,2,0,1,1256,el_ch_1994_09_27_944_f,50,HC
numbers,3,2,5,4,2,0,1,747,el_ch_1994_09_27_944_f,51,HC
numbers,4,2,7,8,2,0,1,809,el_ch_1994_09_27_944_f,52,HC
numbers,3,2,6,7,2,0,1,1056,el_ch_1994_09_27_944_f,53,HC
numbers,4,2,4,8,2,0,1,672,el_ch_1994_09_27_944_f,54,HC
numbers,3,2,5,5,2,0,1,601,el_ch_1994_09_27_944_f,55,HC
numbers,4,2,8,3,2,0,1,622,el_ch_1994_09_27_944_f,56,HC
numbers,3,2,2,2,2,0,1,711,el_ch_1994_09_27_944_f,57,HC
numbers,4,2,7,4,2,0,1,602,el_ch_1994_09_27_944_f,58,HC
numbers,3,2,1,8,2,0,1,842,el_ch_1994_09_27_944_f,59,HC
numbers,4,2,8,6,2,0,1,557,el_ch_1994_09_27_944_f,60,HC
numbers,3,2,2,8,2,0,1,468,el_ch_1994_09_27_944_f,61,HC
numbers,4,2,7,4,2,0,1,530,el_ch_1994_09_27_944_f,62,HC
numbers,3,2,6,5,2,0,1,625,el_ch_1994_09_27_944_f,63,HC
numbers,4,2,2,8,2,0,1,830,el_ch_1994_09_27_944_f,64,HC
numbers,3,2,4,3,2,0,1,794,el_ch_1994_09_27_944_f,65,HC
numbers,4,2,1,4,2,0,1,686,el_ch_1994_09_27_944_f,66,HC
numbers,3,2,7,2,2,0,1,735,el_ch_1994_09_27_944_f,67,HC
numbers,4,2,5,5,2,0,1,616,el_ch_1994_09_27_944_f,68,HC
numbers,3,2,6,4,2,0,1,763,el_ch_1994_09_27_944_f,69,HC
numbers,4,2,8,6,2,0,1,603,el_ch_1994_09_27_944_f,70,HC
numbers,3,2,6,2,2,0,1,1172,el_ch_1994_09_27_944_f,71,HC
numbers,4,2,5,3,2,0,1,644,el_ch_1994_09_27_944_f,72,HC
numbers,3,2,7,6,2,0,1,413,el_ch_1994_09_27_944_f,73,HC
numbers,4,2,8,3,2,0,1,780,el_ch_1994_09_27_944_f,74,HC
numbers,3,2,1,2,2,0,1,759,el_ch_1994_09_27_944_f,75,HC
numbers,4,2,3,6,2,0,1,589,el_ch_1994_09_27_944_f,76,HC
numbers,3,2,8,4,2,0,1,694,el_ch_1994_09_27_944_f,77,HC
numbers,4,2,5,5,2,0,1,636,el_ch_1994_09_27_944_f,78,HC
numbers,3,2,4,3,2,0,1,996,el_ch_1994_09_27_944_f,79,HC
numbers,4,2,3,7,2,0,1,480,el_ch_1994_09_27_944_f,80,HC
mixed,1,1,5,4,0,1,1,2631,el_ch_1994_09_27_944_f,81,HC
mixed,2,1,4,2,0,0,1,2283,el_ch_1994_09_27_944_f,82,HC
mixed,3,2,3,5,0,1,1,2916,el_ch_1994_09_27_944_f,83,HC
mixed,4,2,1,6,0,0,1,929,el_ch_1994_09_27_944_f,84,HC
mixed,1,1,6,5,0,1,1,1737,el_ch_1994_09_27_944_f,85,HC
mixed,2,1,7,7,0,0,1,1706,el_ch_1994_09_27_944_f,86,HC
mixed,3,2,1,2,0,1,1,1424,el_ch_1994_09_27_944_f,87,HC
mixed,4,2,7,3,0,0,1,544,el_ch_1994_09_27_944_f,88,HC
mixed,1,1,4,6,0,1,1,3217,el_ch_1994_09_27_944_f,89,HC
mixed,2,1,6,1,0,0,1,1161,el_ch_1994_09_27_944_f,90,HC
mixed,3,2,2,5,0,1,1,3266,el_ch_1994_09_27_944_f,91,HC
mixed,4,2,1,3,0,0,1,754,el_ch_1994_09_27_944_f,92,HC
mixed,1,1,6,4,0,1,1,3025,el_ch_1994_09_27_944_f,93,HC
mixed,2,1,7,7,0,0,1,935,el_ch_1994_09_27_944_f,94,HC
mixed,3,2,1,8,0,1,1,1869,el_ch_1994_09_27_944_f,95,HC
mixed,4,2,4,2,0,0,1,562,el_ch_1994_09_27_944_f,96,HC
mixed,1,1,1,3,0,1,1,2169,el_ch_1994_09_27_944_f,97,HC
mixed,2,1,8,1,0,0,1,1128,el_ch_1994_09_27_944_f,98,HC
mixed,3,2,4,7,0,1,1,1378,el_ch_1994_09_27_944_f,99,HC
mixed,4,2,1,8,0,0,1,784,el_ch_1994_09_27_944_f,100,HC
mixed,1,1,2,5,0,1,1,1623,el_ch_1994_09_27_944_f,101,HC
mixed,2,1,6,1,0,0,1,721,el_ch_1994_09_27_944_f,102,HC
mixed,3,2,4,6,0,1,1,1993,el_ch_1994_09_27_944_f,103,HC
mixed,4,2,2,2,0,0,1,536,el_ch_1994_09_27_944_f,104,HC
mixed,1,1,6,4,0,1,1,1043,el_ch_1994_09_27_944_f,105,HC
mixed,2,1,2,2,0,0,1,984,el_ch_1994_09_27_944_f,106,HC
mixed,3,2,4,7,0,1,1,1518,el_ch_1994_09_27_944_f,107,HC
mixed,4,2,2,6,0,0,1,896,el_ch_1994_09_27_944_f,108,HC
mixed,1,1,4,3,0,1,1,2331,el_ch_1994_09_27_944_f,109,HC
mixed,2,1,3,2,0,0,1,1273,el_ch_1994_09_27_944_f,110,HC
mixed,3,2,8,1,0,1,1,2931,el_ch_1994_09_27_944_f,111,HC
mixed,4,2,7,2,0,0,1,642,el_ch_1994_09_27_944_f,112,HC
mixed,1,1,3,7,0,1,1,2401,el_ch_1994_09_27_944_f,113,HC
mixed,2,1,6,8,0,0,1,852,el_ch_1994_09_27_944_f,114,HC
mixed,3,2,8,3,0,1,1,2680,el_ch_1994_09_27_944_f,115,HC
mixed,4,2,1,4,0,0,1,572,el_ch_1994_09_27_944_f,116,HC
mixed,1,1,4,1,0,1,1,1381,el_ch_1994_09_27_944_f,117,HC
mixed,2,1,6,5,0,0,1,784,el_ch_1994_09_27_944_f,118,HC
mixed,3,2,8,8,0,1,1,1602,el_ch_1994_09_27_944_f,119,HC
mixed,4,2,3,2,0,0,1,3649,el_ch_1994_09_27_944_f,120,HC
letters,1,1,2,4,1,1,1,1975,gi_lu_2001_07_05_641_f,1,HC
letters,2,1,8,8,1,0,1,2999,gi_lu_2001_07_05_641_f,2,HC
letters,1,1,1,6,1,0,1,1190,gi_lu_2001_07_05_641_f,3,HC
letters,2,1,3,3,1,0,1,2494,gi_lu_2001_07_05_641_f,4,HC
letters,1,1,2,7,1,0,1,1061,gi_lu_2001_07_05_641_f,5,HC
letters,2,1,8,1,1,0,1,1421,gi_lu_2001_07_05_641_f,6,HC
letters,1,1,6,5,1,0,1,1469,gi_lu_2001_07_05_641_f,7,HC
letters,2,1,8,8,1,0,1,1139,gi_lu_2001_07_05_641_f,8,HC
letters,1,1,4,5,1,0,1,2110,gi_lu_2001_07_05_641_f,9,HC
letters,2,1,6,7,1,0,1,1074,gi_lu_2001_07_05_641_f,10,HC
letters,1,1,4,8,1,0,1,1041,gi_lu_2001_07_05_641_f,11,HC
letters,2,1,3,1,1,0,1,1032,gi_lu_2001_07_05_641_f,12,HC
letters,1,1,7,2,1,0,1,1252,gi_lu_2001_07_05_641_f,13,HC
letters,2,1,1,5,1,0,1,1028,gi_lu_2001_07_05_641_f,14,HC
letters,1,1,8,3,1,0,1,1124,gi_lu_2001_07_05_641_f,15,HC
letters,2,1,5,7,1,0,1,1276,gi_lu_2001_07_05_641_f,16,HC
letters,1,1,4,4,1,0,1,1633,gi_lu_2001_07_05_641_f,17,HC
letters,2,1,2,8,1,0,1,996,gi_lu_2001_07_05_641_f,18,HC
letters,1,1,4,2,1,0,1,999,gi_lu_2001_07_05_641_f,19,HC
letters,2,1,8,7,1,0,1,976,gi_lu_2001_07_05_641_f,20,HC
letters,1,1,2,3,1,0,1,968,gi_lu_2001_07_05_641_f,21,HC
letters,2,1,5,1,1,0,1,1178,gi_lu_2001_07_05_641_f,22,HC
letters,1,1,8,4,1,0,1,773,gi_lu_2001_07_05_641_f,23,HC
letters,2,1,1,2,1,0,1,1344,gi_lu_2001_07_05_641_f,24,HC
letters,1,1,4,1,1,0,1,1517,gi_lu_2001_07_05_641_f,25,HC
letters,2,1,7,7,1,0,1,1073,gi_lu_2001_07_05_641_f,26,HC
letters,1,1,3,6,1,0,1,1163,gi_lu_2001_07_05_641_f,27,HC
letters,2,1,4,1,1,0,1,1264,gi_lu_2001_07_05_641_f,28,HC
letters,1,1,1,5,1,0,1,1127,gi_lu_2001_07_05_641_f,29,HC
letters,2,1,2,6,1,0,1,844,gi_lu_2001_07_05_641_f,30,HC
letters,1,1,5,4,1,0,1,1238,gi_lu_2001_07_05_641_f,31,HC
letters,2,1,4,7,1,0,1,1028,gi_lu_2001_07_05_641_f,32,HC
letters,1,1,1,2,1,0,1,639,gi_lu_2001_07_05_641_f,33,HC
letters,2,1,7,3,1,0,1,896,gi_lu_2001_07_05_641_f,34,HC
letters,1,1,5,1,1,0,1,1005,gi_lu_2001_07_05_641_f,35,HC
letters,2,1,7,8,1,0,1,1006,gi_lu_2001_07_05_641_f,36,HC
letters,1,1,8,2,1,0,1,743,gi_lu_2001_07_05_641_f,37,HC
letters,2,1,5,8,1,0,1,585,gi_lu_2001_07_05_641_f,38,HC
letters,1,1,3,3,1,0,1,1012,gi_lu_2001_07_05_641_f,39,HC
letters,2,1,7,6,1,0,1,1059,gi_lu_2001_07_05_641_f,40,HC
numbers,3,2,2,2,2,1,3,5000,gi_lu_2001_07_05_641_f,41,HC
numbers,4,2,3,8,2,0,3,5000,gi_lu_2001_07_05_641_f,42,HC
numbers,3,2,1,1,2,0,1,2463,gi_lu_2001_07_05_641_f,43,HC
numbers,4,2,7,3,2,0,1,1166,gi_lu_2001_07_05_641_f,44,HC
numbers,3,2,6,1,2,0,1,745,gi_lu_2001_07_05_641_f,45,HC
numbers,4,2,1,3,2,0,1,851,gi_lu_2001_07_05_641_f,46,HC
numbers,3,2,6,5,2,0,1,1699,gi_lu_2001_07_05_641_f,47,HC
numbers,4,2,3,7,2,0,1,1106,gi_lu_2001_07_05_641_f,48,HC
numbers,3,2,4,8,2,0,1,870,gi_lu_2001_07_05_641_f,49,HC
